gerne_id, amazement, solemnity, tenderness, nostalgia, calmness, power, joyful_activation, tension, sadness, mood
rock_128,0.3333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.6,0.13333333333333333,0.06666666666666667,3.7333333333333334
rock_129,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.0,3.2142857142857144
rock_130,0.35714285714285715,0.42857142857142855,0.0,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.42857142857142855,0.14285714285714285,3.4285714285714284
rock_131,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.0,0.35714285714285715,0.8571428571428571,3.357142857142857
rock_132,0.14285714285714285,0.0,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.21428571428571427,3.5714285714285716
rock_133,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.6428571428571429,0.14285714285714285,0.0,0.0,0.35714285714285715,3.0714285714285716
rock_134,0.0,0.2,0.4,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.26666666666666666,2.933333333333333
rock_135,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.21428571428571427,3.5
rock_136,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.5,0.35714285714285715,0.42857142857142855,0.07142857142857142,3.5714285714285716
rock_137,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.0,0.5,0.5,0.35714285714285715,0.07142857142857142,3.0714285714285716
rock_138,0.14285714285714285,0.0,0.0,0.07142857142857142,0.14285714285714285,0.5,0.6428571428571429,0.14285714285714285,0.07142857142857142,3.357142857142857
rock_139,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.0,0.7142857142857143,0.07142857142857142,0.35714285714285715,0.35714285714285715,3.4285714285714284
rock_140,0.3076923076923077,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.46153846153846156,0.6153846153846154,0.23076923076923078,0.0,3.6153846153846154
rock_141,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.5,3.4285714285714284
rock_142,0.0,0.2,0.13333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.4666666666666667,3.2
rock_143,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.14285714285714285,3.357142857142857
rock_144,0.2857142857142857,0.07142857142857142,0.0,0.0,0.14285714285714285,0.2857142857142857,0.6428571428571429,0.42857142857142855,0.0,3.9285714285714284
rock_145,0.0,0.0,0.21428571428571427,0.5714285714285714,0.6428571428571429,0.07142857142857142,0.0,0.07142857142857142,0.35714285714285715,3.5
rock_146,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.35714285714285715,3.5
rock_147,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.5,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,3.142857142857143
rock_148,0.35714285714285715,0.0,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.07142857142857142,3.2857142857142856
rock_149,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5,0.6428571428571429,0.0,0.0,0.07142857142857142,0.2857142857142857,3.142857142857143
rock_150,0.14285714285714285,0.5,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.21428571428571427,3.142857142857143
rock_151,0.0,0.0,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.23076923076923078,3.5384615384615383
rock_152,0.07142857142857142,0.2857142857142857,0.0,0.35714285714285715,0.0,0.7857142857142857,0.14285714285714285,0.35714285714285715,0.2857142857142857,3.0714285714285716
rock_153,0.07142857142857142,0.07142857142857142,0.0,0.7142857142857143,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.0,0.5,3.2857142857142856
rock_154,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.2857142857142857,3.0714285714285716
rock_155,0.0,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.14285714285714285,3.2142857142857144
rock_156,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.42857142857142855,1.0,0.07142857142857142,0.0,3.2857142857142856
rock_157,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.2857142857142857,3.142857142857143
rock_158,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.21428571428571427,3.2142857142857144
rock_159,0.21428571428571427,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.0,3.142857142857143
rock_160,0.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.5,0.14285714285714285,2.9285714285714284
rock_161,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.9285714285714286,0.14285714285714285,3.7142857142857144
rock_162,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.6428571428571429,0.5,0.35714285714285715,0.07142857142857142,3.642857142857143
rock_163,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.5,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.14285714285714285,3.7857142857142856
rock_164,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.35714285714285715,3.5714285714285716
rock_165,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.21428571428571427,3.642857142857143
rock_166,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.6428571428571429,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.14285714285714285,3.2857142857142856
rock_167,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.14285714285714285,3.4285714285714284
rock_168,0.15384615384615385,0.0,0.15384615384615385,0.6923076923076923,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,3.4615384615384617
rock_169,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.0,0.46153846153846156,0.6923076923076923,0.23076923076923078,0.0,3.3846153846153846
rock_170,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.5384615384615384,0.3076923076923077,0.0,0.07692307692307693,0.0,0.3076923076923077,3.230769230769231
rock_171,0.0,0.21428571428571427,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.14285714285714285,2.9285714285714284
rock_172,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,3.142857142857143
rock_173,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.5,0.35714285714285715,0.6428571428571429,0.21428571428571427,0.0,3.4285714285714284
rock_174,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.0,0.6923076923076923,0.3076923076923077,0.38461538461538464,0.23076923076923078,3.3076923076923075
rock_175,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,3.0714285714285716
rock_176,0.0,0.0,0.18181818181818182,0.21212121212121213,0.21212121212121213,0.0,0.030303030303030304,0.030303030303030304,0.6666666666666666,3.8181818181818183
rock_177,0.0,0.07142857142857142,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.21428571428571427,3.5
rock_178,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,3.7142857142857144
rock_179,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.0,0.7142857142857143,0.2857142857142857,0.07142857142857142,3.642857142857143
rock_180,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.42857142857142855,3.2142857142857144
rock_181,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.21428571428571427,0.0,3.7142857142857144
rock_182,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.35714285714285715,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,3.7142857142857144
rock_183,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.42857142857142855,0.5,0.0,0.07142857142857142,0.0,0.35714285714285715,3.7857142857142856
rock_184,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.5714285714285714,0.0,0.14285714285714285,0.21428571428571427,0.0,3.4285714285714284
rock_185,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.07142857142857142,3.142857142857143
rock_186,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.21428571428571427,3.2142857142857144
rock_187,0.0,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.07142857142857142,0.0,0.14285714285714285,0.35714285714285715,3.2857142857142856
rock_188,0.07142857142857142,0.0,0.5,0.5714285714285714,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.5,3.642857142857143
rock_189,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.2,0.13333333333333333,3.2
rock_190,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.5,0.07142857142857142,0.0,0.14285714285714285,0.42857142857142855,3.2142857142857144
rock_191,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,3.923076923076923
rock_192,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,3.5714285714285716
rock_193,0.0,0.15384615384615385,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.0,0.0,0.07692307692307693,0.6153846153846154,3.6923076923076925
rock_194,0.125,0.0625,0.25,0.25,0.3125,0.1875,0.375,0.0,0.3125,3.5
rock_195,0.0,0.14285714285714285,0.5,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.42857142857142855,4.0
rock_196,0.21428571428571427,0.14285714285714285,0.0,0.5,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.2857142857142857,3.5
rock_197,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.07142857142857142,3.142857142857143
rock_198,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.7142857142857143,0.0,0.0,3.4285714285714284
rock_199,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.0,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.07142857142857142,3.142857142857143
rock_200,0.21428571428571427,0.0,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,3.2857142857142856
electronic_201,0.12,0.14,0.0,0.02,0.16,0.3,0.38,0.64,0.06,3.48
electronic_202,0.16,0.18,0.06,0.1,0.52,0.08,0.52,0.2,0.0,3.54
electronic_203,0.11363636363636363,0.4772727272727273,0.022727272727272728,0.06818181818181818,0.11363636363636363,0.5,0.022727272727272728,0.5454545454545454,0.20454545454545456,3.6363636363636362
electronic_204,0.08,0.3,0.0,0.08,0.06,0.54,0.04,0.62,0.1,3.64
electronic_205,0.3076923076923077,0.2564102564102564,0.358974358974359,0.3333333333333333,0.7692307692307693,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.1282051282051282,3.4615384615384617
electronic_206,0.08333333333333333,0.14583333333333334,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.375,0.625,0.5208333333333334,0.041666666666666664,3.4166666666666665
electronic_207,0.1016949152542373,0.13559322033898305,0.01694915254237288,0.1016949152542373,0.1864406779661017,0.1016949152542373,0.3220338983050847,0.559322033898305,0.05084745762711865,3.440677966101695
electronic_208,0.1276595744680851,0.3404255319148936,0.14893617021276595,0.1702127659574468,0.46808510638297873,0.1702127659574468,0.10638297872340426,0.3191489361702128,0.10638297872340426,3.5531914893617023
electronic_209,0.11538461538461539,0.09615384615384616,0.0,0.057692307692307696,0.057692307692307696,0.34615384615384615,0.5576923076923077,0.5384615384615384,0.019230769230769232,3.6153846153846154
electronic_210,0.1111111111111111,0.37777777777777777,0.08888888888888889,0.15555555555555556,0.3333333333333333,0.3333333333333333,0.044444444444444446,0.4444444444444444,0.13333333333333333,3.533333333333333
electronic_211,0.06896551724137931,0.1206896551724138,0.06896551724137931,0.034482758620689655,0.20689655172413793,0.1896551724137931,0.2413793103448276,0.603448275862069,0.1206896551724138,3.4482758620689653
electronic_212,0.11320754716981132,0.18867924528301888,0.03773584905660377,0.1320754716981132,0.22641509433962265,0.3584905660377358,0.37735849056603776,0.32075471698113206,0.0,3.4716981132075473
electronic_213,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.15517241379310345,0.3103448275862069,0.13793103448275862,0.3620689655172414,0.1724137931034483,0.10344827586206896,3.4827586206896552
electronic_214,0.14285714285714285,0.07142857142857142,0.05357142857142857,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.5357142857142857,0.2857142857142857,0.07142857142857142,3.517857142857143
electronic_215,0.21052631578947367,0.10526315789473684,0.03508771929824561,0.10526315789473684,0.2631578947368421,0.17543859649122806,0.45614035087719296,0.22807017543859648,0.03508771929824561,3.508771929824561
electronic_216,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.16279069767441862,0.23255813953488372,0.4883720930232558,0.4186046511627907,0.046511627906976744,3.558139534883721
electronic_217,0.029411764705882353,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.7647058823529411,0.029411764705882353,0.0,0.058823529411764705,0.29411764705882354,3.411764705882353
electronic_218,0.20689655172413793,0.2413793103448276,0.06896551724137931,0.06896551724137931,0.5517241379310345,0.10344827586206896,0.1724137931034483,0.3103448275862069,0.06896551724137931,3.4482758620689653
electronic_219,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.45454545454545453,4.2727272727272725
electronic_220,0.3333333333333333,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.37037037037037035,0.1111111111111111,0.18518518518518517,0.18518518518518517,0.07407407407407407,3.259259259259259
electronic_221,0.09090909090909091,0.5454545454545454,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.45454545454545453,0.045454545454545456,0.3181818181818182,0.13636363636363635,3.409090909090909
electronic_222,0.09090909090909091,0.0,0.0,0.0,0.0,0.3181818181818182,0.3181818181818182,0.5909090909090909,0.09090909090909091,3.5454545454545454
electronic_223,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.09090909090909091,3.5454545454545454
electronic_224,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,3.6363636363636362
electronic_225,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.2222222222222222,3.7777777777777777
electronic_226,0.0,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.0,0.07692307692307693,0.38461538461538464,3.5384615384615383
electronic_227,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,3.5454545454545454
electronic_228,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.9090909090909091,0.5454545454545454,0.09090909090909091,0.0,3.3636363636363638
electronic_229,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.7272727272727273,0.09090909090909091,3.5454545454545454
electronic_230,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.2727272727272727,4.0
electronic_231,0.08333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.08333333333333333,3.6666666666666665
electronic_232,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.0,0.2727272727272727,0.0,3.727272727272727
electronic_233,0.0,0.36363636363636365,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.0,3.6363636363636362
electronic_234,0.0,0.36363636363636365,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.18181818181818182,3.5454545454545454
electronic_235,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,3.4545454545454546
electronic_236,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.09090909090909091,3.272727272727273
electronic_237,0.0,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091,3.090909090909091
electronic_238,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.6363636363636364,0.09090909090909091,0.0,0.45454545454545453,0.36363636363636365,2.727272727272727
electronic_239,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.09090909090909091,2.909090909090909
electronic_240,0.09090909090909091,0.36363636363636365,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.6363636363636364,0.0,3.6363636363636362
electronic_241,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,4.090909090909091
electronic_242,0.0,0.45454545454545453,0.0,0.7272727272727273,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.2727272727272727,3.272727272727273
electronic_243,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.5454545454545454,0.18181818181818182,0.45454545454545453,0.18181818181818182,3.272727272727273
electronic_244,0.0,0.45454545454545453,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453,3.6363636363636362
electronic_245,0.0,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727,3.5454545454545454
electronic_246,0.09090909090909091,0.36363636363636365,0.0,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.18181818181818182,3.3636363636363638
electronic_247,0.2727272727272727,0.45454545454545453,0.0,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.0,0.36363636363636365,0.18181818181818182,3.4545454545454546
electronic_248,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091,1.0,0.18181818181818182,0.5454545454545454,0.09090909090909091,3.4545454545454546
electronic_249,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.0,0.0,3.090909090909091
electronic_250,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.5,0.5833333333333334,0.5,0.0,2.9166666666666665
electronic_251,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.36363636363636365,3.4545454545454546
electronic_252,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.2727272727272727,0.5454545454545454,3.4545454545454546
electronic_253,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.09090909090909091,3.4545454545454546
electronic_254,0.18181818181818182,0.45454545454545453,0.0,0.0,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.09090909090909091,3.5454545454545454
electronic_255,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.5833333333333334,0.08333333333333333,3.6666666666666665
electronic_256,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.7272727272727273,0.2727272727272727,3.1818181818181817
electronic_257,0.2727272727272727,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.0,0.45454545454545453,0.2727272727272727,0.09090909090909091,3.3636363636363638
electronic_258,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.0,0.09090909090909091,0.2727272727272727,0.0,3.5454545454545454
